event_code, primary_location, direction, extent, diversion_advice, ltn, rds_cc, length_route_affected, speed_limit_advice, quantifier, supplementary_info, additional_event, detailed_diversion_instructions, destinations, cross_linkage_to_source_problem, start_unix_time, stop_unix_time, iso_cc, latitude, longitude, activate_unix_time, expire_unix_time, geocoded_location_list, iid, duration, control_code, separator, information_category
2050,39,1,1,0,32,12,65535,33,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,40.0328,116.41043,1401180600,1401182400, ,0x52d57e1cb4d51899e95e760d37108114,1,65535,255,218
2050,39,0,1,0,32,12,65535,32,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,40.0328,116.41043,1401180600,1401182400, ,0x1c16b72ffe78a98224443a36062f07c5,1,65535,255,218
2051,40,1,1,0,32,12,65535,15,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.95859,116.45342,1401180600,1401182400, ,0x86e862be68398d0bc7470ffceb8cb0b0,1,65535,255,218
2050,40,0,1,0,32,12,65535,40,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.95859,116.45342,1401180600,1401182400, ,0x9e85f14d9b7eb0eb57fe6157e8d9ffb0,1,65535,255,218
2051,41,1,1,0,32,12,65535,20,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.94929,116.46174,1401180600,1401182400, ,0x5f7d85a0eceaf1b38a368768e1d4c312,1,65535,255,218
2050,41,0,1,0,32,12,65535,32,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.94929,116.46174,1401180600,1401182400, ,0xa6e6a924d465442516461e6814cf847c,1,65535,255,218
2051,42,1,1,0,32,12,65535,22,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.96962,116.4344,1401180600,1401182400, ,0xd32458669d776fe201505ed5a115784b,1,65535,255,218
2051,42,0,1,0,32,12,65535,28,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.96962,116.4344,1401180600,1401182400, ,0x10d81b3df07ff8a4215e51a4a8c7e458,1,65535,255,218
2049,43,1,1,0,32,12,65535,59,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.8762,116.46112,1401180600,1401182400, ,0x2144e0eb7ba957395f7b60e0bc318bc1,1,65535,255,218
2050,43,0,1,0,32,12,65535,55,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.8762,116.46112,1401180600,1401182400, ,0x6b269b54d3e7828a2025a9a3d15dc21e,1,65535,255,218
2051,44,1,1,0,32,12,65535,19,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.93372,116.46162,1401180600,1401182400, ,0xad07e838daea3231afc5d7b714a1d591,1,65535,255,218
2051,44,0,1,0,32,12,65535,26,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.93372,116.46162,1401180600,1401182400, ,0x16a577a508ed341ad39d4416ecaffd00,1,65535,255,218
2050,45,1,1,0,32,12,65535,25,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,40.04554,116.41209,1401180600,1401182400, ,0x1973b31838cccd6f86defdec4adace19,1,65535,255,218
2050,46,1,1,0,32,12,65535,36,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90834,116.46175,1401180600,1401182400, ,0xab98101314fbe4ec5052aacd3eeec7ec,1,65535,255,218
2051,46,0,1,0,32,12,65535,13,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90834,116.46175,1401180600,1401182400, ,0x905fc2af56cefacd18701a8368b5511a,1,65535,255,218
2051,47,1,1,0,32,12,65535,25,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.89347,116.46147,1401180600,1401182400, ,0x8401ad75bcd8d61d45162eda6e2b5168,1,65535,255,218
2051,47,0,1,0,32,12,65535,23,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.89347,116.46147,1401180600,1401182400, ,0xb83e3cd0f430243d4f44be0661517dca,1,65535,255,218
2051,48,1,1,0,32,12,65535,16,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.86276,116.45468,1401180600,1401182400, ,0x474a7cb7b0354daee5d1b751391f50af,1,65535,255,218
2050,48,0,1,0,32,12,65535,53,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.86276,116.45468,1401180600,1401182400, ,0x20c23499bded37e9b59f6e25319d0a1a,1,65535,255,218
2050,49,1,1,0,32,12,65535,51,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.8575,116.42219,1401180600,1401182400, ,0xbc8ec024ad24f95fe666771e62e7e074,1,65535,255,218
2050,49,0,1,0,32,12,65535,56,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.8575,116.42219,1401180600,1401182400, ,0xf43f62c7c175be26d1e45713d6a5fd2f,1,65535,255,218
2050,50,1,1,0,32,12,65535,54,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.85701,116.40011,1401180600,1401182400, ,0xf80f5712a967c94a0d50d2de663dfa37,1,65535,255,218
2050,50,0,1,0,32,12,65535,52,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.85701,116.40011,1401180600,1401182400, ,0x1ced0a14e719d468af85e9f7fbb27e3b,1,65535,255,218
2049,51,1,1,0,32,12,65535,58,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.84986,116.34647,1401180600,1401182400, ,0xe25cbad80921e475ab1be4cf8099be31,1,65535,255,218
2050,51,0,1,0,32,12,65535,43,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.84986,116.34647,1401180600,1401182400, ,0xf645ca0d5cbe91ff7e956db6c9002517,1,65535,255,218
2049,52,1,1,0,32,12,65535,61,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.86734,116.31245,1401180600,1401182400, ,0xd303716a72f693e13c1d02adeb4ed6ae,1,65535,255,218
2050,52,0,1,0,32,12,65535,57,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.86734,116.31245,1401180600,1401182400, ,0x908b01ad4d3f601ebf4bd352c0a8c55c,1,65535,255,218
2050,53,1,1,0,32,12,65535,55,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.88478,116.31074,1401180600,1401182400, ,0x5ace2985654d5b0ee843858b5cd058c0,1,65535,255,218
2050,53,0,1,0,32,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.88478,116.31074,1401180600,1401182400, ,0x0c000b5fcbcf15eb9431d2a6a25003ae,1,65535,255,218
2050,54,1,1,0,32,12,65535,53,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.897,116.31033,1401180600,1401182400, ,0x749c89b7a4fe92b3721e1f5508fb2a66,1,65535,255,218
2050,54,0,1,0,32,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.897,116.31033,1401180600,1401182400, ,0x8baa014c12831d52344b5d526785615a,1,65535,255,218
2050,55,1,1,0,32,12,65535,48,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90755,116.31028,1401180600,1401182400, ,0xcbe5b5d0b399ed222a44dccb11f2f6fc,1,65535,255,218
2051,55,0,1,0,32,12,65535,18,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90755,116.31028,1401180600,1401182400, ,0xdaf75962914c9fe66a9285aafef8f4e4,1,65535,255,218
2050,56,1,1,0,32,12,65535,38,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.94214,116.31022,1401180600,1401182400, ,0x343e09fb0d4344dede721dcc3bd4f5c5,1,65535,255,218
2050,56,0,1,0,32,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.94214,116.31022,1401180600,1401182400, ,0x04217d7aa980975dcd9fda51a7070460,1,65535,255,218
2050,59,1,1,0,32,12,65535,29,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90756,116.21111,1401180600,1401182400, ,0xc4cc76f37dd79790f0503af312687e17,1,65535,255,218
2050,59,0,1,0,32,12,65535,23,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90756,116.21111,1401180600,1401182400, ,0xb8f154be190ddc6eb1c8163a3b244a29,1,65535,255,218
2050,60,1,1,0,32,12,65535,25,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90748,116.2741,1401180600,1401182400, ,0x0109f7948fd2735f029904110b672056,1,65535,255,218
2050,60,0,1,0,32,12,65535,29,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90748,116.2741,1401180600,1401182400, ,0x0ca4e67cf707e445bf09a04a08a7dbbf,1,65535,255,218
2050,62,1,1,0,32,12,65535,41,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,40.04554,116.41209,1401180600,1401182400, ,0x99dcc5e25b1fa79eaa9316755e6f2e03,1,65535,255,218
2049,63,1,1,0,32,12,65535,50,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90755,116.31028,1401180600,1401182400, ,0xe0a5d3829d95589aac235293da8e653e,1,65535,255,218
2050,63,0,1,0,32,12,65535,41,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90755,116.31028,1401180600,1401182400, ,0x393fd65a30256ac1f49102eb03bff063,1,65535,255,218
2049,67,0,1,0,32,12,65535,25,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.97702,116.40747,1401180600,1401182400, ,0x7fe4880ac029548649e3272fed0d1904,1,65535,255,218
2049,68,1,1,0,32,12,65535,20,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.98319,116.41022,1401180600,1401182400, ,0xdae1a4f26e5de5869d822cedebe6deb4,1,65535,255,218
2049,68,0,1,0,32,12,65535,25,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.98319,116.41022,1401180600,1401182400, ,0x6a1de1d09d0cd7b2016dd7ce53871486,1,65535,255,218
2050,69,0,1,0,32,12,65535,37,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90725,116.37406,1401180600,1401182400, ,0x3772dd74a4c8c093f796916511f6c442,1,65535,255,218
2049,71,1,1,0,32,12,65535,16,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.98833,116.41334,1401180600,1401182400, ,0x370ba7407cce4a4a751f54b4ddc29bb5,1,65535,255,218
2050,73,1,1,0,32,12,65535,22,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90744,116.39173,1401180600,1401182400, ,0x5bb661f6cb55c3a9eb0a1a325541a9d1,1,65535,255,218
2050,73,0,1,0,32,12,65535,42,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90744,116.39173,1401180600,1401182400, ,0xab13e53a620d9e3c2e12d5b284f54d0d,1,65535,255,218
2050,74,1,1,0,32,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90767,116.39572,1401180600,1401182400, ,0xc1eff4dabceecfadd176c5d71b137055,1,65535,255,218
2050,76,1,1,0,32,12,65535,27,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90784,116.40333,1401180600,1401182400, ,0x477464f31ae060361eb3346267dbcdc3,1,65535,255,218
2050,76,0,1,0,32,12,65535,26,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90784,116.40333,1401180600,1401182400, ,0x25a3998a3e3bbcd726a10c47add3a1e0,1,65535,255,218
2049,77,1,1,0,32,12,65535,59,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90642,116.63071,1401180600,1401182400, ,0x5f93c42a76d546354095fbebda549417,1,65535,255,218
2049,77,0,1,0,32,12,65535,55,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90642,116.63071,1401180600,1401182400, ,0xb8896dd773cba43efbde141641aabae5,1,65535,255,218
2050,78,1,1,0,32,12,65535,23,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90827,116.41811,1401180600,1401182400, ,0xaa1a204dbd86c84388e0abf5a8be0a76,1,65535,255,218
2050,80,1,1,0,32,12,65535,26,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90853,116.44381,1401180600,1401182400, ,0x1b112663a3a38121212f73924d2d4925,1,65535,255,218
2050,80,0,1,0,32,12,65535,36,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90853,116.44381,1401180600,1401182400, ,0xb60daa9f29835670b8e4d6e3d8e22cdd,1,65535,255,218
2050,82,1,1,0,32,12,65535,30,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90834,116.46175,1401180600,1401182400, ,0xeae8fc21da12aadebebf2c25eafa6711,1,65535,255,218
2049,83,1,1,0,32,12,65535,58,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90818,116.48258,1401180600,1401182400, ,0x424181b03c50ef3de628125f98e68be2,1,65535,255,218
2049,83,0,1,0,32,12,65535,2,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90818,116.48258,1401180600,1401182400, ,0x7286a242b5b28917a170c0dae7ef68d2,1,65535,255,218
2050,84,1,1,0,32,12,65535,29,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90814,116.48978,1401180600,1401182400, ,0xb8f40670156aeb6308e7953a2881a97e,1,65535,255,218
2049,84,0,1,0,32,12,65535,66,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90814,116.48978,1401180600,1401182400, ,0xdf5f229d35c95ebaa46765017ab6be75,1,65535,255,218
2049,86,1,1,0,32,12,65535,62,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.83112,116.34583,1401180600,1401182400, ,0x6652275324b9dd6f3226905eb114a98f,1,65535,255,218
2051,86,0,1,0,32,12,65535,21,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.83112,116.34583,1401180600,1401182400, ,0xad4b990b4a9bb9ccfc74d8080241cf87,1,65535,255,218
2050,87,1,1,0,32,12,65535,49,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.84986,116.34647,1401180600,1401182400, ,0x26a52c62ebf0e7a25690dafdddc2bad0,1,65535,255,218
2050,87,0,1,0,32,12,65535,44,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.84986,116.34647,1401180600,1401182400, ,0x599a9a96aff37c3a9a5d72c58322880b,1,65535,255,218
2049,89,0,1,0,32,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.84986,116.34647,1401180600,1401182400, ,0x3d9037180246c6f20402ca436e451937,1,65535,255,218
2050,90,1,1,0,32,12,65535,26,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.86808,116.3485,1401180600,1401182400, ,0x80bf6e8249b8eed9e31fe65a70890d31,1,65535,255,218
2049,92,0,1,0,32,12,65535,52,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.9407,116.35556,1401180600,1401182400, ,0x83766a4eb3e585d61e0fb81d86f732fd,1,65535,255,218
2049,93,1,1,0,32,12,65535,44,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.9495,116.433,1401180600,1401182400, ,0xf209da25024a35b93895f09e531c373b,1,65535,255,218
2049,93,0,1,0,32,12,65535,45,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.9495,116.433,1401180600,1401182400, ,0x42004a46d0f9da08fd91d039f67f490e,1,65535,255,218
2049,94,1,1,0,32,12,65535,53,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.95803,116.35495,1401180600,1401182400, ,0xe0c6be02dcbd5568b66237c1caa38c18,1,65535,255,218
2049,94,0,1,0,32,12,65535,57,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.95803,116.35495,1401180600,1401182400, ,0xd6b226f2d27e36745d1aefb6aacf53e4,1,65535,255,218
