1937;1;西环南路;LINE;3;WEST;116.549690;39.768080;116.547740;39.767510
1936;0;西环南路;LINE;1;EAST;116.547740;39.767510;116.549690;39.768080
1938;1;西环南路;LINE;3;WEST;116.547740;39.767510;116.517120;39.774110
1937;0;西环南路;LINE;1;EAST;116.517120;39.774110;116.547740;39.767510
2112;1;阎东路;LINE;3;WEST;116.098910;39.720700;116.093250;39.720210
2113;0;阎东路;LINE;1;EAST;116.093250;39.720210;116.098910;39.720700
2111;1;阎东路;LINE;3;WEST;116.093250;39.720210;116.072460;39.723550
2112;0;阎东路;LINE;1;EAST;116.072460;39.723550;116.093250;39.720210
2115;1;阎东路;LINE;2;NORTH;116.072460;39.723550;116.033540;39.777660
2111;0;阎东路;LINE;4;SOUTH;116.033540;39.777660;116.072460;39.723550
2116;1;阎东路;LINE;2;NORTH;116.033540;39.777660;116.031310;39.786440
2115;0;阎东路;LINE;4;SOUTH;116.031310;39.786440;116.033540;39.777660
2195;1;石龙北路;LINE;2;NORTH;116.111400;39.906050;116.114260;39.921530
2194;0;石龙北路;LINE;4;SOUTH;116.114260;39.921530;116.111400;39.906050
2192;1;石龙南路;LINE;2;NORTH;116.107930;39.894390;116.111400;39.906050
2191;0;石龙南路;LINE;4;SOUTH;116.111400;39.906050;116.107930;39.894390
3332;1;Ｓ２１０;LINE;1;EAST;116.128730;40.055970;116.160590;40.052510
3331;0;Ｓ２１０;LINE;3;WEST;116.160590;40.052510;116.128730;40.055970
3255;1;军温路;LINE;2;NORTH;116.094190;39.996100;116.114100;40.045860
3254;0;军温路;LINE;4;SOUTH;116.114100;40.045860;116.094190;39.996100
3256;1;军温路;LINE;1;EAST;116.114100;40.045860;116.128730;40.055970
3255;0;军温路;LINE;3;WEST;116.128730;40.055970;116.114100;40.045860
3335;1;温泉路;LINE;1;EAST;116.160590;40.052510;116.165850;40.052110
3334;0;温泉路;LINE;3;WEST;116.165850;40.052110;116.160590;40.052510
3336;1;温泉路;LINE;1;EAST;116.165850;40.052110;116.185770;40.042310
3335;0;温泉路;LINE;3;WEST;116.185770;40.042310;116.165850;40.052110
3337;1;温泉路;LINE;1;EAST;116.185770;40.042310;116.206580;40.041340
3336;0;温泉路;LINE;3;WEST;116.206580;40.041340;116.185770;40.042310
3367;1;温阳路;LINE;2;NORTH;116.165850;40.052110;116.161510;40.068310
3366;0;温阳路;LINE;4;SOUTH;116.161510;40.068310;116.165850;40.052110
3368;1;温阳路;LINE;2;NORTH;116.161510;40.068310;116.154500;40.097700
3367;0;温阳路;LINE;4;SOUTH;116.154500;40.097700;116.161510;40.068310
3369;1;温阳路;LINE;2;NORTH;116.154500;40.097700;116.152760;40.132330
3368;0;温阳路;LINE;4;SOUTH;116.152760;40.132330;116.154500;40.097700
4638;1;安四路;LINE;2;NORTH;116.407440;40.176890;116.414530;40.241090
4637;0;安四路;LINE;4;SOUTH;116.414530;40.241090;116.407440;40.176890
1059;1;立汤路;LINE;2;NORTH;116.412090;40.045540;116.413670;40.058040
1057;0;立汤路;LINE;4;SOUTH;116.413670;40.058040;116.412090;40.045540
1060;1;立汤路;LINE;2;NORTH;116.413670;40.058040;116.414000;40.079410
1059;0;立汤路;LINE;4;SOUTH;116.414000;40.079410;116.413670;40.058040
1061;1;立汤路;LINE;2;NORTH;116.414000;40.079410;116.412450;40.104510
1060;0;立汤路;LINE;4;SOUTH;116.412450;40.104510;116.414000;40.079410
1062;1;立汤路;LINE;2;NORTH;116.412450;40.104510;116.412030;40.116570
1061;0;立汤路;LINE;4;SOUTH;116.412030;40.116570;116.412450;40.104510
1063;1;立汤路;LINE;2;NORTH;116.412030;40.116570;116.408140;40.164030
1062;0;立汤路;LINE;4;SOUTH;116.408140;40.164030;116.412030;40.116570
1713;1;立汤路;LINE;2;NORTH;116.408140;40.164030;116.407440;40.176890
1063;0;立汤路;LINE;4;SOUTH;116.407440;40.176890;116.408140;40.164030
5243;1;水库路;LINE;2;NORTH;116.262020;40.221710;116.268920;40.243590
3431;0;水库路;LINE;4;SOUTH;116.268920;40.243590;116.262020;40.221710
3455;1;Ｇ１１０辅线;LINE;2;NORTH;116.353770;40.023080;116.344430;40.035130
3454;0;Ｇ１１０辅线;LINE;4;SOUTH;116.344430;40.035130;116.353770;40.023080
3456;1;Ｇ１１０辅线;LINE;2;NORTH;116.344430;40.035130;116.341400;40.038880
3455;0;Ｇ１１０辅线;LINE;4;SOUTH;116.341400;40.038880;116.344430;40.035130
3457;1;Ｇ１１０辅线;LINE;2;NORTH;116.341400;40.038880;116.336380;40.045740
3456;0;Ｇ１１０辅线;LINE;4;SOUTH;116.336380;40.045740;116.341400;40.038880
3458;1;Ｇ１１０辅线;LINE;2;NORTH;116.336380;40.045740;116.328980;40.055050
3457;0;Ｇ１１０辅线;LINE;4;SOUTH;116.328980;40.055050;116.336380;40.045740
3459;1;Ｇ１１０辅线;LINE;2;NORTH;116.328980;40.055050;116.323890;40.061670
3458;0;Ｇ１１０辅线;LINE;4;SOUTH;116.323890;40.061670;116.328980;40.055050
